最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
1.53,-1.92,-0.03,35837,5542148.0,3.21,0.24,9692.37,0.85,-0.65,600145,*ST新亿,1.57,1.52,1.57,1.56,2281383581,2281383581,-0.65,3.68,-17.3,-18.18,19990923
1.41,-2.08,-0.03,129600,18359462.0,4.17,2.76,-5.34,0.95,0.0,600146,*ST环球,1.45,1.39,1.44,1.44,662657700,662657700,0.0,0.88,-37.05,-89.56,19990707
14.74,-2.51,-0.38,21689,32365567.0,3.17,1.53,32.05,0.84,-0.2,600148,长春一东,15.2,14.72,15.2,15.12,2085952473,2085952473,-0.07,4.42,-3.28,11.41,19980520
4.81,-1.03,-0.05,24193,11716543.0,1.65,0.64,452.69,1.4,0.0,600149,ST坊展,4.88,4.8,4.85,4.86,1828569600,1828569600,0.0,8.63,-5.87,-10.09,19991014
19.22,2.29,0.43,250617,485294272.0,6.23,1.82,395.66,2.73,0.1,600150,中国船舶,19.85,18.68,18.84,18.79,85960080729,26487420234,0.0,1.87,-3.17,-11.67,19980520
7.34,-2.52,-0.19,205538,152539271.0,3.98,1.43,-85.23,0.49,-0.27,600151,航天机电,7.57,7.27,7.55,7.53,10527411787,10527411787,0.27,2.04,-6.5,54.85,19980605
7.03,-3.17,-0.23,124468,87915187.0,3.86,4.1,52.33,1.04,-0.28,600152,维科技术,7.21,6.93,7.16,7.26,2959068212,2132376086,-0.14,2.1,0.86,3.99,19980609
9.06,-0.66,-0.06,139438,127423248.0,1.75,0.49,6.92,1.22,-0.11,600153,建发股份,9.22,9.06,9.15,9.12,25943785922,25686916802,-0.11,0.8,-0.77,6.71,19980616
13.2,-5.1,-0.71,722169,982018912.0,7.48,4.15,37.78,0.62,0.3,600155,华创阳安,14.07,13.03,13.81,13.91,22962147754,22962147754,0.08,1.53,-7.24,-5.92,19980918
4.44,-1.77,-0.08,40482,18103414.0,2.43,1.01,42.17,0.83,-0.22,600156,华升股份,4.55,4.44,4.53,4.52,1785371517,1785371517,-0.45,2.48,-11.2,-0.67,19980527
1.42,0.0,0.0,510738,72954213.0,1.41,0.41,66.73,1.02,0.0,600157,*ST永泰,1.44,1.42,1.43,1.42,17644629363,17644629363,-0.7,0.75,-13.41,-0.7,19980513
13.11,-0.53,-0.07,149095,197747828.0,2.88,2.27,711.56,0.85,-0.3,600158,中体产业,13.43,13.05,13.15,13.18,11985479996,8619764589,-0.08,6.2,4.13,31.1,19980327
2.57,-1.91,-0.05,46847,12156369.0,2.67,0.56,39.64,0.61,0.0,600159,大龙地产,2.63,2.56,2.62,2.62,2133108306,2133108306,0.0,0.91,-9.51,2.8,19980526
7.3,-3.05,-0.23,193408,142481985.0,3.45,0.72,383.96,0.74,0.27,600160,巨化股份,7.52,7.26,7.52,7.53,19708146391,19708146391,0.27,1.58,7.04,1.96,19980626
40.46,-1.61,-0.66,101713,413174720.0,4.06,0.81,76.62,0.7,-0.17,600161,天坛生物,41.69,40.02,41.37,41.12,50754649197,50754649197,-0.07,11.6,-0.76,74.17,19980616
2.0,-1.48,-0.03,154595,31109614.0,2.46,0.46,-574.48,1.51,0.0,600162,香江控股,2.04,1.99,2.04,2.03,6791562848,6791562848,0.0,1.33,-9.91,-9.91,19980609
3.39,-1.45,-0.05,32975,11287220.0,1.74,0.33,21.46,0.99,-0.29,600163,中闽能源,3.45,3.39,3.45,3.44,5726737129,3388187130,0.0,1.76,-11.49,-2.02,19980602
7.33,-6.51,-0.51,198926,150370585.0,7.02,2.9,-433.24,1.81,-0.41,600165,新日恒力,7.87,7.32,7.79,7.84,5020198071,5020198071,-0.27,5.64,-1.74,89.41,19980529
3.33,-2.06,-0.07,1659953,559923376.0,3.24,2.52,58.29,0.61,-0.3,600166,福田汽车,3.44,3.33,3.37,3.4,21895389517,21895389517,-0.3,1.41,26.14,59.33,19980602
12.75,-1.85,-0.24,43637,56048700.0,2.16,0.19,18.87,0.8,0.0,600167,联美控股,13.03,12.75,13.03,12.99,29173523306,29173523306,-0.08,3.54,0.16,-1.54,19990128
7.03,-1.54,-0.11,28730,20366421.0,2.1,0.4,13.11,1.1,0.0,600168,武汉控股,7.17,7.02,7.14,7.14,4988274935,4988274935,0.0,0.93,-7.86,6.84,19980427
2.09,0.97,0.02,523450,110734149.0,5.31,2.04,-13.15,0.61,-0.48,600169,太原重工,2.17,2.06,2.07,2.07,5358665950,5358665950,0.0,1.78,-3.24,-10.3,19980904
3.04,-0.98,-0.03,249759,76394988.0,0.98,0.28,9.05,1.29,0.0,600170,上海建工,3.07,3.04,3.07,3.07,27069369093,27069369093,0.0,0.99,-4.4,-10.59,19980623
15.61,-3.88,-0.63,135205,214371336.0,3.57,2.01,61.18,0.83,0.0,600171,上海贝岭,16.14,15.56,16.08,16.24,10991338395,10518139337,-0.06,3.81,-11.31,-0.19,19980924
3.35,-7.2,-0.26,577008,197536464.0,8.31,4.71,-31.39,2.16,0.3,600172,黄河旋风,3.62,3.32,3.62,3.61,4831317995,4101144658,-0.3,1.18,-3.18,15.12,19981126
4.84,-2.42,-0.12,31897,15557603.0,2.82,0.46,12.42,1.36,-0.21,600173,卧龙地产,4.97,4.83,4.96,4.96,3393412301,3390014621,-0.21,1.18,-5.47,-4.35,19990415
-,-,-,-,-,-,-,-,-,-,600175,退市美都,-,-,-,0.21,-,-,-,-,-,-,19990408
-,-,-,-,-,-,-,34.24,-,-,600176,中国巨石,-,-,-,16.68,58418478241,58418478241,-,3.56,-,-,19990422
7.16,-1.24,-0.09,164294,118618977.0,1.79,0.35,4.45,0.71,-0.14,600177,雅戈尔,7.28,7.15,7.25,7.25,33143661287,33143661287,0.0,1.19,-1.51,5.76,19981119
8.23,-5.18,-0.45,202682,169558708.0,4.49,4.39,37.87,0.81,0.12,600178,东安动力,8.59,8.2,8.58,8.68,3802918400,3802918400,0.12,1.94,17.07,71.46,19981014
4.37,-5.0,-0.23,6173,2697601.0,0.0,0.02,-26.11,0.06,0.0,600179,*ST安通,4.37,4.37,4.37,4.6,19071930043,15578812128,0.0,-12.54,-19.07,-0.23,19981104
5.92,-2.15,-0.13,21277,12744379.0,2.64,0.21,29.82,0.85,-0.17,600180,瑞茂通,6.08,5.92,6.04,6.05,6017546587,6017546587,-0.34,0.99,-10.98,-13.7,19980703
-,-,-,-,-,-,-,-,-,-,600181,S*ST云大,-,-,-,1.02,-,-,-,-,-,-,19980928
16.64,0.97,0.16,33032,55260848.0,3.7,1.94,87.63,0.82,-0.36,600182,S佳通,17.04,16.43,16.52,16.48,5657600000,2828800000,-0.12,5.68,13.58,3.1,19990507
28.59,-1.75,-0.51,343171,1000083952.0,3.81,1.5,37.69,0.9,-0.1,600183,生益科技,29.68,28.57,28.83,29.1,65469969866,65469969866,0.03,6.85,21.5,39.33,19981028
11.32,-2.58,-0.3,63557,72689804.0,3.18,1.25,104.16,0.77,0.0,600184,光电股份,11.68,11.31,11.68,11.62,5759172550,5759172550,-0.09,2.41,-2.58,0.18,20031106
7.68,-4.95,-0.4,489718,386620816.0,6.81,2.38,19.88,1.75,0.0,600185,格力地产,8.2,7.65,8.1,8.08,15829182182,15829182182,0.13,1.88,-34.53,58.68,19990611
2.79,-1.76,-0.05,118095,33311349.0,3.17,0.86,55.18,0.7,0.0,600186,莲花健康,2.87,2.78,2.85,2.84,3849987834,3849987834,0.0,10.6,-4.45,30.99,19980825
2.41,-3.21,-0.08,124612,30357979.0,3.61,0.75,82.56,1.03,0.0,600187,国中水务,2.49,2.4,2.49,2.49,3985983658,3985983658,0.42,1.16,-12.68,-5.86,19981111
10.89,0.18,0.02,573670,635859344.0,3.59,1.94,6.98,1.23,-0.46,600188,兖州煤业,11.28,10.89,11.03,10.87,52925400000,32233087755,-0.37,0.94,16.1,9.12,19980701
9.13,6.16,0.53,776905,702814400.0,8.37,13.8,64.08,2.94,0.55,600189,泉阳泉,9.4,8.68,8.81,8.6,6529756024,5138379055,-0.11,4.41,52.93,140.26,19981007
2.93,-2.33,-0.07,43799,12962744.0,3.0,0.25,28.52,0.98,0.34,600190,锦州港,3.01,2.92,3.0,3.0,5866714095,5213889673,0.34,0.91,-6.98,-3.62,19990609
6.29,-6.81,-0.46,568343,364013168.0,9.04,11.72,74.59,0.75,1.45,600191,华资实业,6.75,6.14,6.35,6.75,3050222280,3050222280,0.32,1.66,-5.41,21.19,19981210
4.97,-1.39,-0.07,34958,17501739.0,1.98,0.79,165.86,0.94,0.0,600192,长城电工,5.06,4.96,5.04,5.04,2195487560,2195487560,0.0,1.13,-7.28,-3.12,19981224
4.95,-0.4,-0.02,12993,6383920.0,2.01,0.31,80.43,1.7,0.0,600193,ST创兴,4.97,4.87,4.95,4.97,2105596350,2105596350,0.0,8.31,1.43,27.91,19990527
13.09,-3.25,-0.44,146239,193485974.0,4.07,1.44,20.51,0.95,0.23,600195,中牧股份,13.57,13.02,13.53,13.53,13294342767,13294342767,0.23,2.92,-27.12,36.92,19990107
55.07,2.88,1.54,603326,3292455360.0,4.37,3.0,42.7,1.24,-0.02,600196,复星医药,55.55,53.21,53.8,53.53,141138822873,110743459538,0.02,4.27,9.01,110.11,19980807
23.96,-2.64,-0.65,280004,676477600.0,3.86,6.44,38.58,1.07,-0.37,600197,伊力特,24.66,23.71,24.31,24.61,10413407291,10413407291,-0.13,3.9,18.2,53.69,19990916
10.62,-3.89,-0.43,237551,258274081.0,5.43,2.7,-27.61,0.54,-0.09,600198,大唐电信,11.2,10.6,11.11,11.05,9367991973,9350429286,0.0,-48.33,-13.31,-0.65,19981021
11.29,0.18,0.02,947342,1059214560.0,8.34,15.62,-53.04,1.2,-0.27,600199,金种子酒,11.74,10.8,10.9,11.27,7426526143,6847039424,0.0,2.73,66.03,81.22,19980812
5.43,-1.27,-0.07,43272,23549363.0,2.55,0.61,-63.12,0.63,0.56,600200,江苏吴中,5.52,5.38,5.51,5.5,3868271358,3868271358,0.0,1.67,-13.54,0.93,19990401
22.78,-3.92,-0.93,120219,277801792.0,4.39,1.07,65.06,1.53,-0.09,600201,生物股份,23.8,22.76,23.8,23.71,25655752690,25512717070,0.09,5.27,-15.22,22.08,19990115
4.24,-1.85,-0.08,24781,10555674.0,2.78,0.65,38.27,1.26,0.24,600202,哈空调,4.33,4.21,4.33,4.32,1625364449,1625364449,0.24,2.37,-12.03,-12.4,19990603
10.78,-0.74,-0.08,146924,160563990.0,4.51,3.22,-62.03,0.77,0.09,600203,福日电子,11.14,10.65,10.74,10.86,4920499954,4920499954,0.0,2.41,46.27,68.44,19990514
-,-,-,-,-,-,-,-,-,-,600205,S山东铝,-,-,-,25.41,-,-,-,-,-,-,19990630
14.04,-3.77,-0.55,203726,291810192.0,4.52,2.42,59.65,0.92,0.0,600206,有研新材,14.66,14.0,14.59,14.59,11886557885,11814347357,0.07,3.69,-9.36,15.27,19990319
5.56,-3.47,-0.2,108742,61054826.0,4.17,1.26,58.61,1.06,0.0,600207,安彩高科,5.77,5.53,5.76,5.76,4798035215,4798035215,-0.18,2.9,6.51,19.06,19990714
3.19,-0.93,-0.03,343986,110409854.0,1.86,0.4,7.53,1.03,-0.31,600208,新湖中宝,3.24,3.18,3.21,3.22,27431905880,27428168428,0.0,0.74,-10.14,-15.38,19990623
4.94,-1.79,-0.09,15124,7525151.0,2.58,0.34,-94.24,0.94,0.0,600209,ST罗顿,5.06,4.93,5.06,5.03,2168715175,2168715175,-0.2,4.4,-8.69,52.0,19990325
4.41,-1.12,-0.05,85290,37895532.0,2.02,0.56,11.39,1.08,-0.23,600210,紫江企业,4.5,4.41,4.48,4.46,6688806457,6688806457,-0.45,1.33,-3.08,23.53,19990824
65.24,-0.82,-0.54,58891,382982864.0,2.23,2.38,37.39,0.49,0.02,600211,西藏药业,65.98,64.51,65.33,65.78,16175464877,16175464877,0.02,6.38,-20.44,195.34,19990721
3.06,-2.24,-0.07,26922,8293574.0,4.15,0.53,152.48,1.51,0.66,600212,*ST江泉,3.16,3.03,3.13,3.13,1565793472,1565793472,0.0,6.51,-5.26,-25.91,19990817
8.61,-5.49,-0.5,247502,218108777.0,6.48,11.25,-16.11,0.73,0.12,600213,亚星客车,9.13,8.54,8.94,9.11,1894200000,1894200000,0.0,21.75,13.89,-0.81,19990831
5.58,0.54,0.03,21187,11862436.0,2.88,0.46,22.88,1.83,-0.18,600215,*ST经开,5.68,5.52,5.56,5.55,2594883470,2594883470,0.0,1.04,5.28,-14.29,19990909
14.2,0.28,0.04,173730,249120075.0,2.61,1.8,16.56,1.1,-0.14,600216,浙江医药,14.5,14.13,14.16,14.16,13704817600,13704756895,0.0,1.82,-20.18,14.98,19991021
5.79,-1.03,-0.06,226622,132287196.0,2.74,1.63,18.53,0.96,-0.17,600217,中再资环,5.93,5.77,5.82,5.85,8040340138,8040340138,0.0,3.79,3.95,13.09,19991216
9.87,-2.76,-0.28,141306,142276348.0,4.53,3.83,22.53,1.1,-0.2,600218,全柴动力,10.28,9.82,10.15,10.15,3639611850,3639611850,0.0,1.71,-4.27,-11.08,19981203
2.65,-2.21,-0.06,1024797,273514560.0,3.69,0.86,16.8,0.79,0.38,600219,南山铝业,2.73,2.63,2.7,2.71,31668776028,31668776028,0.76,0.79,2.71,21.0,19991223
2.95,0.68,0.02,189113,55601936.0,3.75,1.06,-390.81,0.85,0.0,600220,江苏阳光,3.0,2.89,2.95,2.93,5260853962,5260853962,0.0,2.55,-9.23,30.53,19990927
1.58,-1.25,-0.02,1150215,182892004.0,1.25,0.7,-1.27,1.14,-0.63,600221,海航控股,1.6,1.58,1.6,1.6,26553670121,25968884310,0.0,0.85,-7.06,-8.67,19991125
5.32,-2.92,-0.16,52363,28240830.0,3.28,0.91,77.62,1.47,-0.37,600222,太龙药业,5.5,5.32,5.49,5.48,3053075026,3053075026,-0.19,2.15,-11.63,16.41,19991105
10.81,-3.05,-0.34,118404,130569789.0,3.86,1.17,19.82,0.88,-0.28,600223,鲁商发展,11.24,10.81,11.18,11.15,10905462061,10905462061,-0.18,3.63,5.36,29.93,20000113
1.66,-0.6,-0.01,37396,6248966.0,2.4,0.4,-2.55,0.43,-0.6,600225,*ST松江,1.69,1.65,1.68,1.67,1552917741,1548653287,-0.6,-11.09,-13.54,-43.92,20000127
1.81,-3.72,-0.07,511566,92749802.0,3.72,2.09,22.12,0.71,0.0,600226,*ST瀚叶,1.86,1.79,1.83,1.88,5663512775,4434333672,0.0,1.52,2.26,-42.36,19991116
