最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
3.06,-0.97,-0.03,16683,5125907.0,1.29,0.18,28.34,0.4,0.0,200725,京东方Ｂ,3.1,3.06,3.1,3.09,106483100215,2864507273,-0.33,1.08,-1.29,0.99,19970610
4.05,-0.74,-0.03,2483,1008945.0,1.23,0.14,23.94,0.47,0.0,200726,鲁  泰Ｂ,4.09,4.04,4.07,4.08,3475392241,720164180,0.0,0.4,-5.59,-42.23,19970819
1.49,-0.67,-0.01,2121,314979.0,1.33,0.05,13.42,0.43,0.68,200761,本钢板Ｂ,1.5,1.48,1.5,1.5,5774303583,596000000,0.68,0.26,-5.1,-26.24,19970708
-,-,-,-,-,-,-,-,-,-,200770,武锅B退,-,-,-,2.05,-,-,-,-,-,-,19980415
9.74,2.53,0.24,8925,8672520.0,2.42,0.33,13.33,1.33,0.0,200771,杭汽轮Ｂ,9.78,9.55,9.58,9.5,7344061296,2670567744,0.0,0.88,16.79,22.67,19980428
15.21,-0.59,-0.09,2676,4096302.0,1.37,0.12,17.02,0.37,-0.07,200869,张  裕Ｂ,15.41,15.2,15.35,15.3,10425907440,3528768672,0.0,0.9,-1.81,3.12,19970923
4.53,-2.37,-0.11,9170,4178444.0,3.88,0.53,17.25,0.37,0.89,200986,粤华包Ｂ,4.67,4.49,4.62,4.64,2289575250,778820250,0.0,0.96,60.07,87.97,20000706
3.25,-0.91,-0.03,1454,475777.0,2.44,0.11,43.89,0.53,0.0,200992,中  鲁Ｂ,3.32,3.24,3.28,3.28,864731790,448500000,0.0,0.85,4.84,6.21,20000724
7.08,0.0,0.0,1984,1404774.0,1.27,0.11,7.03,0.38,0.0,201872,招港B,7.14,7.05,7.12,7.08,13610345078,1272452943,0.0,0.33,7.44,-18.24,19930505
0.455,0.0,0.0,2656,120488.0,1.32,0.09,20.42,1.37,0.0,900901,云赛Ｂ股,0.456,0.45,0.455,0.455,622291422,133483562,0.0,1.01,-12.16,-24.42,19920221
0.35,-0.85,-0.003,3177,111620.0,1.98,0.07,59.3,1.18,-0.57,900902,市北B股,0.355,0.348,0.352,0.353,655656681,163047500,-0.57,0.71,-15.25,-8.38,19920701
0.304,-0.65,-0.002,1445,44190.0,0.98,0.02,11.3,0.58,0.0,900903,大众Ｂ股,0.307,0.304,0.307,0.306,718693351,243445176,0.0,0.54,-12.89,-27.79,19920722
0.427,0.0,0.0,200,8460.0,1.17,0.04,-7.93,0.37,1.18,900904,神奇B股,0.427,0.422,0.422,0.427,228048585,23378955,0.0,0.63,-36.17,-47.41,19920722
2.929,-0.34,-0.01,1102,323045.0,0.75,0.05,6.35,0.51,0.0,900905,老凤祥Ｂ,2.944,2.922,2.937,2.939,1532211931,603397824,0.0,1.36,-1.97,-5.79,19920728
0.176,-1.68,-0.003,690,12282.0,1.68,0.02,119.36,0.07,0.0,900906,ST毅达B,0.179,0.176,0.179,0.179,188544330,63423360,0.0,24.32,-25.74,-1.68,19920728
-,-,-,-,-,-,-,-5.25,-,-,900907,*ST鹏起B,-,-,-,0.041,71863724,9892730,-,3.81,-,-,19920728
0.447,-1.54,-0.007,4349,196774.0,2.64,0.11,7.81,0.96,-0.22,900908,氯碱Ｂ股,0.459,0.447,0.454,0.454,516910789,181732320,0.0,0.72,-4.49,-18.43,19920820
