最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
6.88,1.93,0.13,399472,273901232.0,3.11,1.47,40.91,0.75,-0.29,600879,航天电子,6.96,6.75,6.76,6.75,18708586434,18708586434,-0.15,1.49,-6.9,16.22,19951115
48.62,2.29,1.09,57776,276687856.0,4.5,0.78,45.47,0.76,-0.14,600885,宏发股份,48.79,46.65,48.48,47.53,36210306658,36210306658,-0.18,6.84,4.56,42.33,19960205
9.63,3.33,0.31,222502,212350217.0,5.36,0.32,9.65,2.46,-0.21,600886,国投电力,9.75,9.25,9.31,9.32,67081360332,67081360332,-0.1,1.68,4.33,7.84,19960118
38.12,0.87,0.33,349816,1324731840.0,1.83,0.59,28.87,0.74,-0.13,600887,伊利股份,38.21,37.52,37.71,37.79,231892035074,226060637756,0.0,8.16,6.42,26.52,19960312
42.91,3.2,1.33,361459,1534867984.0,6.54,1.71,135.41,0.78,0.21,600893,航发动力,43.88,41.16,41.61,41.58,114380648753,90460257578,0.05,3.21,4.56,99.21,19960408
17.6,-0.56,-0.1,67171,118372410.0,1.47,0.43,20.3,0.79,-0.11,600895,张江高科,17.78,17.52,17.7,17.7,27256936080,27256936080,0.0,2.7,-19.04,15.87,19960422
18.21,0.05,0.01,9913,18004784.0,0.82,0.33,41.99,0.32,0.05,600897,厦门空港,18.25,18.1,18.14,18.2,5423120100,5423120100,0.0,1.47,-0.82,-16.54,19960531
20.23,3.96,0.77,488352,971436912.0,4.01,0.21,17.04,1.97,0.25,600900,长江电力,20.25,19.47,19.51,19.46,460067812223,460067812223,-0.05,2.78,8.07,14.29,20031118
11.88,-1.41,-0.17,113309,134909604.0,2.99,1.0,59.36,0.62,0.17,600903,贵州燃气,12.14,11.78,12.13,12.05,13521638121,13521638121,0.08,4.89,5.79,-19.35,20171107
8.08,0.0,0.0,254032,205178310.0,1.24,0.7,21.9,0.66,-0.25,600909,华安证券,8.13,8.03,8.09,8.08,29257993763,29257993763,-0.12,2.11,-9.72,12.22,20161206
