最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
7.66,-2.42,-0.19,422759,324300048.0,3.06,0.8,6.91,1.11,0.13,000656,金科股份,7.85,7.61,7.85,7.85,40902223151,40495556738,0.0,1.39,-29.07,5.95,19961128
7.0,-1.27,-0.09,100957,70890006.0,3.24,1.31,36.44,0.74,0.0,000657,中钨高新,7.16,6.93,7.13,7.09,7380033094,5414643619,-0.43,1.7,1.16,2.19,19961205
-,-,-,-,-,-,-,-,-,-,000658,ST海洋,-,-,-,4.24,-,-,-,-,-,-,19961218
2.53,0.0,0.0,57490,14520824.0,2.37,0.45,-147.67,0.34,0.0,000659,珠海中富,2.56,2.5,2.55,2.53,3252827376,3252827376,0.0,4.56,1.61,-6.99,19961203
-,-,-,-,-,-,-,-,-,-,000660,*ST南华,-,-,-,2.38,-,-,-,-,-,-,19961209
337.39,-1.64,-5.61,29343,995542080.0,3.08,0.86,45.31,0.88,-0.03,000661,长春高新,346.58,336.01,343.15,343.0,136548578643,114719867381,-0.01,13.46,-25.36,51.3,19961218
1.15,-0.86,-0.01,271718,31250064.0,2.59,2.49,-45.12,1.34,0.0,000662,*ST天夏,1.17,1.14,1.15,1.16,1257062394,1256927838,0.0,1.93,-20.14,-78.58,19961216
3.92,-1.75,-0.07,32344,12672853.0,3.26,1.11,-15.08,4.52,0.77,000663,*ST永林,4.0,3.87,3.99,3.99,1319801002,1142045944,0.0,2.59,-2.24,-18.33,19961206
5.0,0.4,0.02,64402,32223410.0,2.41,0.66,-49.63,1.11,0.2,000665,湖北广电,5.07,4.95,4.97,4.98,4909417615,4909144090,0.0,0.76,-9.42,-6.02,19961210
8.46,-0.7,-0.06,31344,26523368.0,1.06,1.07,18.53,0.76,-0.12,000666,经纬纺机,8.52,8.43,8.52,8.52,5956939800,2482888726,-0.24,0.66,-11.41,-24.6,19961210
3.81,-0.78,-0.03,103454,39473773.0,1.56,0.42,-49.22,0.64,-0.26,000667,美好置业,3.84,3.78,3.83,3.84,9399226692,9324268748,-0.52,1.36,3.81,39.56,19961205
15.8,0.96,0.15,9482,14756991.0,2.88,0.65,-83.65,0.86,0.51,000668,荣丰控股,15.86,15.41,15.76,15.65,2320101862,2317676609,-0.38,2.45,-25.4,18.44,19961210
2.19,-4.37,-0.1,122864,27233375.0,4.8,1.81,4.43,1.28,0.0,000669,*ST金鸿,2.29,2.18,2.28,2.29,1490095265,1490095265,0.0,1.0,0.0,-41.6,19961210
-,-,-,-,-,-,-,-152.87,-,-,000670,*ST盈方,-,-,-,2.25,1837411560,1354093956,-,18394.51,-,-,19961217
