最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率,量比,五分钟涨跌,代码,名称,最高价,最低价,今开,昨收,总市值,流通市值,涨速,市净率,60日涨跌幅,年初至今涨跌幅,上市时间
11.08,-7.28,-0.87,244870,278984208.0,7.7,3.19,30.82,2.11,-0.63,002484,江海股份,11.89,10.97,11.89,11.95,9069040286,8494921089,0.09,2.52,3.55,42.78,20100929
5.05,-1.37,-0.07,14433,7323052.0,1.95,0.27,-78.51,0.89,0.2,002485,希努尔,5.13,5.03,5.11,5.12,2747200000,2747044334,0.2,1.2,-10.78,-26.71,20101015
3.21,-3.6,-0.12,87461,28632742.0,3.9,1.05,59.89,1.33,-0.62,002486,嘉麟杰,3.34,3.21,3.33,3.33,2670720000,2670664868,-0.31,2.78,-19.75,-1.83,20101015
8.52,-2.96,-0.26,109347,93946598.0,4.56,2.02,11.5,1.37,0.0,002487,大金重工,8.88,8.48,8.8,8.78,4734717360,4614327826,-0.23,2.04,-6.99,57.49,20101015
8.26,-10.02,-0.92,468528,395937456.0,9.91,5.76,1208.55,1.24,0.0,002488,金固股份,9.17,8.26,9.17,9.18,8267688053,6719219149,0.0,2.1,10.87,15.85,20101021
4.14,-1.43,-0.06,97668,40677575.0,1.9,0.52,13.96,1.13,0.0,002489,浙江永强,4.21,4.13,4.2,4.2,9007549122,7789252167,0.24,2.33,-11.54,1.72,20101021
3.63,4.31,0.15,131852,47703837.0,5.46,2.43,-8.83,4.23,0.28,002490,山东墨龙,3.73,3.54,3.54,3.48,2896189692,1966064265,0.0,1.93,-10.37,-4.22,20101021
4.43,-3.06,-0.14,138274,61989151.0,3.72,1.18,331.74,1.32,0.0,002491,通鼎互联,4.6,4.43,4.6,4.57,5539551489,5182229142,-0.45,1.98,-24.27,-32.98,20101021
5.64,-2.93,-0.17,54796,31358489.0,3.79,1.38,24.1,1.02,0.18,002492,恒基达鑫,5.84,5.62,5.84,5.81,2284200000,2245463025,0.18,1.71,-7.39,-3.59,20101102
25.6,-1.46,-0.38,192012,494631504.0,2.81,0.33,22.93,0.88,-0.43,002493,荣盛石化,26.04,25.31,25.83,25.98,172808960000,148895602560,-0.23,4.89,37.86,108.64,20101102
4.37,-4.17,-0.19,60267,26794972.0,5.04,2.04,-13.52,1.38,-0.23,002494,华斯股份,4.6,4.37,4.59,4.56,1684900775,1289237566,-0.23,0.94,-20.26,-25.43,20101102
2.55,-1.16,-0.03,93842,24164222.0,2.33,1.31,-388.55,0.46,-0.39,002495,佳隆股份,2.61,2.55,2.59,2.58,2385845280,1820534003,0.0,2.01,-15.28,-11.46,20101102
2.81,0.72,0.02,53888,15206811.0,2.87,0.56,21.42,1.19,0.36,002496,*ST辉丰,2.86,2.78,2.79,2.79,4236326992,2723073125,0.36,1.52,-14.33,-1.75,20101109
16.87,-3.16,-0.55,657348,1138024672.0,8.09,7.76,62.46,1.07,0.06,002497,雅化集团,18.11,16.7,17.51,17.42,16150543086,14286725984,0.0,5.57,78.33,117.4,20101109
4.06,-1.22,-0.05,157695,64484506.0,1.95,0.47,20.28,1.19,0.0,002498,汉缆股份,4.13,4.05,4.12,4.11,13506791760,13506791760,0.0,2.46,-13.8,36.7,20101109
4.9,1.45,0.07,40613,19153642.0,6.42,2.15,-50.89,1.41,0.82,002499,*ST科林,4.9,4.59,4.81,4.83,926100000,926022458,1.45,23.99,29.97,4.93,20101109
7.79,-3.83,-0.31,370865,296148048.0,4.57,1.03,29.27,0.83,-0.26,002500,山西证券,8.16,7.79,8.1,8.1,27964320351,27964320351,0.0,1.66,-3.95,4.56,20101115
2.29,-4.98,-0.12,354817,82086965.0,4.56,3.13,-2.44,1.51,0.0,002501,*ST利源,2.4,2.29,2.4,2.41,2781973478,2599332252,0.0,-0.44,53.69,32.37,20101117
2.86,-1.72,-0.05,47630,13772226.0,2.41,0.65,66.79,1.58,0.0,002502,*ST鼎龙,2.93,2.86,2.92,2.91,2453864668,2092606896,0.0,1.86,-3.7,-10.06,20101117
2.23,-3.04,-0.07,367484,82972016.0,2.61,1.53,85.87,1.13,-0.45,002503,搜于特,2.29,2.23,2.29,2.3,6896322330,5373287411,0.0,1.25,-24.66,-6.69,20101117
2.6,-2.99,-0.08,107071,28388064.0,3.36,2.58,-138.67,1.48,-0.38,002504,弘高创意,2.69,2.6,2.69,2.68,2667081360,1077632325,0.0,4.34,-18.5,-18.75,20101118
2.54,-1.93,-0.05,607042,155716305.0,3.47,1.11,270.67,0.59,-0.39,002505,大康农业,2.62,2.53,2.59,2.59,16190623164,13932845388,-0.39,2.77,-7.97,45.14,20101118
3.98,-4.33,-0.18,2416195,989508384.0,6.49,4.76,-56.27,0.75,0.0,002506,协鑫集成,4.23,3.96,4.16,4.16,20226128364,20196309289,0.25,4.9,0.25,-32.66,20101118
44.51,1.02,0.45,138302,621485824.0,3.86,1.78,42.94,1.14,-0.16,002507,涪陵榨菜,45.9,44.2,45.2,44.06,35134290797,34619354429,-0.11,10.82,-1.74,68.41,20101123
40.15,-1.69,-0.69,50910,205035865.0,3.26,0.54,25.45,0.97,-0.3,002508,老板电器,41.28,39.95,41.28,40.84,38103315608,37536266357,0.0,5.07,10.73,20.53,20101123
-,-,-,-,-,-,-,-,-,-,002509,天茂退,-,-,-,0.15,-,-,-,-,-,-,20101123
5.28,-2.76,-0.15,1232228,658249872.0,4.42,16.17,-28.52,0.53,-0.19,002510,天汽模,5.47,5.23,5.39,5.43,4825768369,4023739342,-0.19,1.82,10.23,13.06,20101125
